sample_idx,park_size,park_quality,park_proximity,park_function,p_kipp,median_kipp_time
398,57818.226910196245,0.696666723676026,2.0,recreation,0.0,50.0
399,57818.226910196245,0.696666723676026,2.0,recreation,0.2,16.0
400,99689.68807253987,0.3275416325777769,2.0,recreation,0.0,50.0
401,57818.226910196245,0.3275416325777769,2.0,recreation,0.0,50.0
402,1086.1430568620563,0.31746753100305797,2.0,recreation,0.0,50.0
403,1086.1430568620563,0.7011502260342242,2.0,recreation,0.0,50.0
404,12541.795548982918,0.31746753100305797,2.0,recreation,0.2,22.0
405,12541.795548982918,0.31746753100305797,2.0,recreation,0.0,50.0
406,1086.1430568620563,0.7011502260342242,2.0,recreation,0.0,50.0
407,12541.795548982918,0.7011502260342242,2.0,recreation,0.2,26.0
408,83009.85159352422,0.2052190674468875,2.0,recreation,0.0,50.0
409,83009.85159352422,0.5463408056646586,2.0,recreation,0.0,50.0
410,20559.445566497743,0.2052190674468875,2.0,recreation,0.2,29.0
411,20559.445566497743,0.2052190674468875,2.0,recreation,0.0,50.0
412,83009.85159352422,0.5463408056646586,2.0,recreation,0.2,16.0
413,20559.445566497743,0.5463408056646586,2.0,recreation,0.0,50.0
414,17670.161927118897,0.7339158644899726,2.0,recreation,0.4,28.0
415,17670.161927118897,0.46365026254206904,2.0,recreation,0.2,25.0
416,74342.3001440242,0.7339158644899726,2.0,recreation,0.2,12.0
417,74342.3001440242,0.7339158644899726,2.0,recreation,0.4,14.5
418,17670.161927118897,0.46365026254206904,2.0,recreation,0.0,50.0
419,74342.3001440242,0.46365026254206904,2.0,recreation,0.0,50.0
420,69775.3113284707,0.6346318073570729,2.0,recreation,0.0,50.0
421,69775.3113284707,0.7925696250051262,2.0,recreation,0.0,50.0
422,47677.481546998024,0.6346318073570729,2.0,recreation,0.0,50.0
423,47677.481546998024,0.6346318073570729,2.0,recreation,0.0,50.0
424,69775.3113284707,0.7925696250051262,2.0,recreation,0.4,14.0
425,47677.481546998024,0.7925696250051262,2.0,recreation,0.2,19.0
426,31496.87044136226,0.40748324841260913,2.0,recreation,0.2,23.0
427,31496.87044136226,0.2736485550180078,2.0,recreation,0.2,28.0
428,96724.07293878496,0.40748324841260913,2.0,recreation,0.4,14.5
429,96724.07293878496,0.40748324841260913,2.0,recreation,0.2,14.0
430,31496.87044136226,0.2736485550180078,2.0,recreation,0.0,50.0
431,96724.07293878496,0.2736485550180078,2.0,recreation,0.0,50.0
432,89387.441707775,0.3673824332654476,2.0,recreation,0.2,16.0
433,89387.441707775,0.7350967125967145,2.0,recreation,0.2,15.0
434,67348.69124274701,0.3673824332654476,2.0,recreation,0.0,50.0
435,67348.69124274701,0.3673824332654476,2.0,recreation,0.2,16.0
436,89387.441707775,0.7350967125967145,2.0,recreation,0.0,50.0
437,67348.69124274701,0.7350967125967145,2.0,recreation,0.2,14.0
438,11642.515666782856,0.5905040979385376,2.0,recreation,0.0,50.0
439,11642.515666782856,0.21866595633327962,2.0,recreation,0.2,35.0
440,15172.00977448374,0.5905040979385376,2.0,recreation,0.4,30.0
441,15172.00977448374,0.5905040979385376,2.0,recreation,0.0,50.0
442,11642.515666782856,0.21866595633327962,2.0,recreation,0.2,29.0
443,15172.00977448374,0.21866595633327962,2.0,recreation,0.2,31.0
444,50998.055988922715,0.790934476070106,2.0,recreation,0.2,16.0
445,50998.055988922715,0.5266517871990801,2.0,recreation,0.4,17.5
446,88279.14387360215,0.790934476070106,2.0,recreation,0.0,50.0
447,88279.14387360215,0.790934476070106,2.0,recreation,0.4,13.0
448,50998.055988922715,0.5266517871990801,2.0,recreation,0.4,18.0
449,88279.14387360215,0.5266517871990801,2.0,recreation,0.2,18.0
450,49826.46368816495,0.26992896255105736,2.0,recreation,0.0,50.0
451,49826.46368816495,0.4458654593676329,2.0,recreation,0.2,21.0
452,43741.370344534516,0.26992896255105736,2.0,recreation,0.2,21.0
453,43741.370344534516,0.26992896255105736,2.0,recreation,0.0,50.0
454,49826.46368816495,0.4458654593676329,2.0,recreation,0.2,22.0
455,43741.370344534516,0.4458654593676329,2.0,recreation,0.2,17.0
456,66905.30432295054,0.30768897701054815,2.0,recreation,0.4,17.0
457,66905.30432295054,0.31001211423426867,2.0,recreation,0.2,16.0
458,26448.60390201211,0.30768897701054815,2.0,recreation,0.0,50.0
459,26448.60390201211,0.30768897701054815,2.0,recreation,0.0,50.0
460,66905.30432295054,0.31001211423426867,2.0,recreation,0.2,15.0
461,26448.60390201211,0.31001211423426867,2.0,recreation,0.6,20.0
462,34016.732410527766,0.678173784352839,2.0,recreation,0.0,50.0
463,34016.732410527766,0.6811303917318583,2.0,recreation,0.0,50.0
464,81042.64968074858,0.678173784352839,2.0,recreation,0.4,17.0
465,81042.64968074858,0.678173784352839,2.0,recreation,0.0,50.0
466,34016.732410527766,0.6811303917318583,2.0,recreation,0.0,50.0
467,81042.64968074858,0.6811303917318583,2.0,recreation,0.0,50.0
468,81312.08579894155,0.5532647918909789,2.0,recreation,0.0,50.0
469,81312.08579894155,0.3544082948938012,2.0,recreation,0.4,14.5
470,5613.526868633926,0.5532647918909789,2.0,recreation,0.0,50.0
471,5613.526868633926,0.5532647918909789,2.0,recreation,0.0,50.0
472,81312.08579894155,0.3544082948938012,2.0,recreation,0.0,50.0
473,5613.526868633926,0.3544082948938012,2.0,recreation,0.2,30.0
474,19815.3901072219,0.47962242104113106,2.0,recreation,0.0,50.0
475,19815.3901072219,0.5805070992559196,2.0,recreation,0.2,26.0
476,52377.53585819155,0.47962242104113106,2.0,recreation,0.4,18.5
477,52377.53585819155,0.47962242104113106,2.0,recreation,0.2,18.0
478,19815.3901072219,0.5805070992559196,2.0,recreation,0.2,25.0
479,52377.53585819155,0.5805070992559196,2.0,recreation,0.2,17.0
480,77100.52872914821,0.49319379907101396,2.0,recreation,0.2,17.0
481,77100.52872914821,0.22165986485779288,2.0,recreation,0.6,16.0
482,45275.524565950036,0.49319379907101396,2.0,recreation,0.0,50.0
483,45275.524565950036,0.49319379907101396,2.0,recreation,0.0,50.0
484,77100.52872914821,0.22165986485779288,2.0,recreation,0.0,50.0
485,45275.524565950036,0.22165986485779288,2.0,recreation,0.0,50.0
486,24110.32337602228,0.5678154980763794,2.0,recreation,0.0,50.0
487,24110.32337602228,0.7496626185253263,2.0,recreation,0.0,50.0
488,98950.75299218297,0.5678154980763794,2.0,recreation,0.2,14.0
489,98950.75299218297,0.5678154980763794,2.0,recreation,0.6,13.0
490,24110.32337602228,0.7496626185253263,2.0,recreation,0.0,50.0
491,98950.75299218297,0.7496626185253263,2.0,recreation,0.4,14.0
492,63282.88909886032,0.6648313038051129,2.0,recreation,0.0,50.0
493,63282.88909886032,0.4394660752266646,2.0,recreation,0.0,50.0
494,22798.20873681456,0.6648313038051129,2.0,recreation,0.0,50.0
495,22798.20873681456,0.6648313038051129,2.0,recreation,0.2,27.0
496,63282.88909886032,0.4394660752266646,2.0,recreation,0.4,17.5
497,22798.20873681456,0.4394660752266646,2.0,recreation,0.4,23.0
498,37359.97500550002,0.2929094046354294,2.0,recreation,0.2,19.0
499,37359.97500550002,0.5130743646994234,2.0,recreation,0.2,25.0
500,71928.25562041253,0.2929094046354294,2.0,recreation,0.0,50.0
501,71928.25562041253,0.2929094046354294,2.0,recreation,0.0,50.0
502,37359.97500550002,0.5130743646994234,2.0,recreation,0.2,23.0
503,71928.25562041253,0.5130743646994234,2.0,recreation,0.0,50.0
504,54434.09550562501,0.2550846617668867,2.0,recreation,0.2,17.0
505,54434.09550562501,0.6582329008728267,2.0,recreation,0.4,18.5
506,59833.41830316931,0.2550846617668867,2.0,recreation,0.6,19.0
507,59833.41830316931,0.2550846617668867,2.0,recreation,0.0,50.0
508,54434.09550562501,0.6582329008728267,2.0,recreation,0.2,15.0
509,59833.41830316931,0.6582329008728267,2.0,recreation,0.0,50.0
510,46306.286761537194,0.7776554409414531,2.0,recreation,0.2,17.0
511,46306.286761537194,0.2755426617339254,2.0,recreation,0.0,50.0
512,9928.349169902503,0.7776554409414531,2.0,recreation,0.2,27.0
513,9928.349169902503,0.7776554409414531,2.0,recreation,0.0,50.0
514,46306.286761537194,0.2755426617339254,2.0,recreation,0.0,50.0
515,9928.349169902503,0.2755426617339254,2.0,recreation,0.4,31.0
516,93781.21437877417,0.6049913631752134,2.0,recreation,0.2,16.0
517,93781.21437877417,0.6044663157314063,2.0,recreation,0.2,14.0
518,82215.38213826716,0.6049913631752134,2.0,recreation,0.0,50.0
519,82215.38213826716,0.6049913631752134,2.0,recreation,0.0,50.0
520,93781.21437877417,0.6044663157314063,2.0,recreation,0.2,13.0
521,82215.38213826716,0.6044663157314063,2.0,recreation,0.4,14.5
522,7527.154413983226,0.3810185441747308,2.0,recreation,0.2,28.0
523,7527.154413983226,0.3855455139651895,2.0,recreation,0.2,29.0
524,37046.57619073987,0.3810185441747308,2.0,recreation,0.2,22.0
525,37046.57619073987,0.3810185441747308,2.0,recreation,0.2,21.0
526,7527.154413983226,0.3855455139651895,2.0,recreation,0.4,26.0
527,37046.57619073987,0.3855455139651895,2.0,recreation,0.2,23.0
528,73198.79418425262,0.39409270603209734,2.0,recreation,0.0,50.0
529,73198.79418425262,0.6219500588253142,2.0,recreation,0.2,14.0
530,1435.080629773438,0.39409270603209734,2.0,recreation,0.2,31.0
531,1435.080629773438,0.39409270603209734,2.0,recreation,0.0,50.0
532,73198.79418425262,0.6219500588253142,2.0,recreation,0.2,14.0
533,1435.080629773438,0.6219500588253142,2.0,recreation,0.0,50.0
534,27964.136116206646,0.6198957258835436,2.0,recreation,0.0,50.0
535,27964.136116206646,0.40551957078278067,2.0,recreation,0.0,50.0
536,55945.64657565206,0.6198957258835436,2.0,recreation,0.2,17.0
537,55945.64657565206,0.6198957258835436,2.0,recreation,0.2,14.0
538,27964.136116206646,0.40551957078278067,2.0,recreation,0.2,24.0
539,55945.64657565206,0.40551957078278067,2.0,recreation,0.0,50.0
540,87415.237525478,0.7475169982761145,2.0,recreation,0.4,14.0
541,87415.237525478,0.7135188484564425,2.0,recreation,0.2,14.0
542,30004.627814516425,0.7475169982761145,2.0,recreation,0.2,19.0
543,30004.627814516425,0.7475169982761145,2.0,recreation,0.0,50.0
544,87415.237525478,0.7135188484564425,2.0,recreation,0.0,50.0
545,30004.627814516425,0.7135188484564425,2.0,recreation,0.0,50.0
546,13566.413197666407,0.21974459774792196,2.0,recreation,0.2,31.0
547,13566.413197666407,0.3327328246086836,2.0,recreation,0.0,50.0
548,76876.28582119942,0.21974459774792196,2.0,recreation,0.2,18.0
549,76876.28582119942,0.21974459774792196,2.0,recreation,0.4,16.5
550,13566.413197666407,0.3327328246086836,2.0,recreation,0.6,27.0
551,76876.28582119942,0.3327328246086836,2.0,recreation,0.2,16.0
552,95491.4429737255,0.33191130533814434,2.0,recreation,0.2,16.0
553,95491.4429737255,0.4969847651198507,2.0,recreation,0.2,15.0
554,92070.82452438772,0.33191130533814434,2.0,recreation,0.2,16.0
555,92070.82452438772,0.33191130533814434,2.0,recreation,0.0,50.0
556,95491.4429737255,0.4969847651198507,2.0,recreation,0.0,50.0
557,92070.82452438772,0.4969847651198507,2.0,recreation,0.0,50.0
558,5394.3890342488885,0.7103508964180947,2.0,recreation,0.4,28.0
559,5394.3890342488885,0.5681027386337519,2.0,recreation,0.0,50.0
560,39786.4933013916,0.7103508964180947,2.0,recreation,0.4,16.0
561,39786.4933013916,0.7103508964180947,2.0,recreation,0.0,50.0
562,5394.3890342488885,0.5681027386337519,2.0,recreation,0.2,35.0
563,39786.4933013916,0.5681027386337519,2.0,recreation,0.0,50.0
564,57292.39538963884,0.5070618255063892,2.0,recreation,0.0,50.0
565,57292.39538963884,0.24137635026127102,2.0,recreation,0.0,50.0
566,63405.90174216777,0.5070618255063892,2.0,recreation,0.0,50.0
567,63405.90174216777,0.5070618255063892,2.0,recreation,0.6,15.0
568,57292.39538963884,0.24137635026127102,2.0,recreation,0.2,18.0
569,63405.90174216777,0.24137635026127102,2.0,recreation,0.2,22.0
570,43774.71767086536,0.43192599620670086,2.0,recreation,0.2,18.0
571,43774.71767086536,0.7674748864024878,2.0,recreation,0.2,20.0
572,18951.607308350503,0.43192599620670086,2.0,recreation,0.4,24.0
573,18951.607308350503,0.43192599620670086,2.0,recreation,0.4,27.0
574,43774.71767086536,0.7674748864024878,2.0,recreation,0.2,17.0
575,18951.607308350503,0.7674748864024878,2.0,recreation,0.4,23.5
576,97472.16550819576,0.4417394015938044,2.0,recreation,0.4,14.5
577,97472.16550819576,0.5343399532139301,2.0,recreation,0.2,13.0
578,35341.15845616907,0.4417394015938044,2.0,recreation,0.2,23.0
579,35341.15845616907,0.4417394015938044,2.0,recreation,0.2,25.0
580,97472.16550819576,0.5343399532139301,2.0,recreation,0.4,12.0
581,35341.15845616907,0.5343399532139301,2.0,recreation,0.0,50.0
582,3509.221889078617,0.5160007547587158,2.0,recreation,0.2,24.0
583,3509.221889078617,0.4557509815320373,2.0,recreation,0.4,25.0
584,84521.88524324447,0.5160007547587158,2.0,recreation,0.4,13.0
585,84521.88524324447,0.5160007547587158,2.0,recreation,0.0,50.0
586,3509.221889078617,0.4557509815320373,2.0,recreation,0.4,29.5
587,84521.88524324447,0.4557509815320373,2.0,recreation,0.0,50.0
588,61596.44576348364,0.7166417399421334,2.0,recreation,0.2,14.0
589,61596.44576348364,0.7290200144052505,2.0,recreation,0.0,50.0
590,8319.513574242592,0.7166417399421334,2.0,recreation,0.2,26.0
591,8319.513574242592,0.7166417399421334,2.0,recreation,0.2,30.0
592,61596.44576348364,0.7290200144052505,2.0,recreation,0.0,50.0
593,8319.513574242592,0.7290200144052505,2.0,recreation,0.4,24.5
594,39566.21088460088,0.34436807800084357,2.0,recreation,0.2,22.0
595,39566.21088460088,0.2048254979774356,2.0,recreation,0.4,20.5
596,62043.71655546129,0.34436807800084357,2.0,recreation,0.0,50.0
597,62043.71655546129,0.34436807800084357,2.0,recreation,0.4,19.0
598,39566.21088460088,0.2048254979774356,2.0,recreation,0.0,50.0
599,62043.71655546129,0.2048254979774356,2.0,recreation,0.8,18.5
600,71992.85749625415,0.23219228442758322,2.0,recreation,0.4,16.5
601,71992.85749625415,0.3595971427857876,2.0,recreation,0.4,16.5
602,70056.76685273647,0.23219228442758322,2.0,recreation,0.2,17.0
603,70056.76685273647,0.23219228442758322,2.0,recreation,0.2,16.0
604,71992.85749625415,0.3595971427857876,2.0,recreation,0.2,18.0
605,70056.76685273647,0.3595971427857876,2.0,recreation,0.4,15.5
606,29073.76800570637,0.7538170663639905,2.0,recreation,0.2,28.0
607,29073.76800570637,0.5928736289963127,2.0,recreation,0.4,20.5
608,24841.766392812133,0.7538170663639905,2.0,recreation,0.2,26.0
609,24841.766392812133,0.7538170663639905,2.0,recreation,0.0,50.0
610,29073.76800570637,0.5928736289963127,2.0,recreation,0.4,20.5
611,24841.766392812133,0.5928736289963127,2.0,recreation,0.0,50.0
612,82339.09799810499,0.6288254261016846,2.0,recreation,0.2,14.0
613,82339.09799810499,0.30086832791566853,2.0,recreation,0.0,50.0
614,97175.65200384706,0.6288254261016846,2.0,recreation,0.2,13.0
615,97175.65200384706,0.6288254261016846,2.0,recreation,0.0,50.0
616,82339.09799810499,0.30086832791566853,2.0,recreation,0.2,18.0
617,97175.65200384706,0.30086832791566853,2.0,recreation,0.0,50.0
618,18546.25972826034,0.4039151929318905,2.0,recreation,0.2,31.0
619,18546.25972826034,0.6703753320500255,2.0,recreation,0.2,26.0
620,47223.0724664405,0.4039151929318905,2.0,recreation,0.0,50.0
621,47223.0724664405,0.4039151929318905,2.0,recreation,0.2,17.0
622,18546.25972826034,0.6703753320500255,2.0,recreation,0.4,22.5
623,47223.0724664405,0.6703753320500255,2.0,recreation,0.4,18.5
624,53227.75792796165,0.3709191605448723,2.0,recreation,0.0,50.0
625,53227.75792796165,0.3208788549527526,2.0,recreation,0.2,18.0
626,17847.404394298792,0.3709191605448723,2.0,recreation,0.0,50.0
627,17847.404394298792,0.3709191605448723,2.0,recreation,0.0,50.0
628,53227.75792796165,0.3208788549527526,2.0,recreation,0.2,20.0
629,17847.404394298792,0.3208788549527526,2.0,recreation,0.0,50.0
630,47415.56423064321,0.5963429518043996,2.0,recreation,0.2,19.0
631,47415.56423064321,0.6878955610096456,2.0,recreation,0.4,16.5
632,64670.0885836035,0.5963429518043996,2.0,recreation,0.2,15.0
633,64670.0885836035,0.5963429518043996,2.0,recreation,0.0,50.0
634,47415.56423064321,0.6878955610096456,2.0,recreation,0.0,50.0
635,64670.0885836035,0.6878955610096456,2.0,recreation,0.2,17.0
636,88704.67396173626,0.7710648884996774,2.0,recreation,0.2,13.0
637,88704.67396173626,0.4168237937614322,2.0,recreation,0.0,50.0
638,38778.89649849385,0.7710648884996774,2.0,recreation,0.2,18.0
639,38778.89649849385,0.7710648884996774,2.0,recreation,0.0,50.0
640,88704.67396173626,0.4168237937614322,2.0,recreation,0.0,50.0
641,38778.89649849385,0.4168237937614322,2.0,recreation,0.0,50.0
642,12506.646524183452,0.2429229868575931,2.0,recreation,0.2,30.0
643,12506.646524183452,0.6481960445642472,2.0,recreation,0.2,31.0
644,93238.78327850252,0.2429229868575931,2.0,recreation,0.0,50.0
645,93238.78327850252,0.2429229868575931,2.0,recreation,0.0,50.0
646,12506.646524183452,0.6481960445642472,2.0,recreation,0.0,50.0
647,93238.78327850252,0.6481960445642472,2.0,recreation,0.0,50.0
648,79082.36025646329,0.2807568157091737,2.0,recreation,0.0,50.0
649,79082.36025646329,0.7840116342529655,2.0,recreation,0.4,12.0
650,75950.43362956494,0.2807568157091737,2.0,recreation,0.4,16.0
651,75950.43362956494,0.2807568157091737,2.0,recreation,0.2,19.0
652,79082.36025646329,0.7840116342529655,2.0,recreation,0.4,13.5
653,75950.43362956494,0.7840116342529655,2.0,recreation,0.0,50.0
654,22226.31316818297,0.6582315267995,2.0,recreation,0.2,22.0
655,22226.31316818297,0.2623074136674404,2.0,recreation,0.2,24.0
656,31543.65033749491,0.6582315267995,2.0,recreation,0.2,23.0
657,31543.65033749491,0.6582315267995,2.0,recreation,0.2,22.0
658,22226.31316818297,0.2623074136674404,2.0,recreation,0.0,50.0
659,31543.65033749491,0.2623074136674404,2.0,recreation,0.2,25.0
660,67588.04846554995,0.5591763157397509,2.0,recreation,0.0,50.0
661,67588.04846554995,0.5521154491230846,2.0,recreation,0.2,18.0
662,55116.205397993326,0.5591763157397509,2.0,recreation,0.2,21.0
663,55116.205397993326,0.5591763157397509,2.0,recreation,0.0,50.0
664,67588.04846554995,0.5521154491230846,2.0,recreation,0.4,14.0
665,55116.205397993326,0.5521154491230846,2.0,recreation,0.0,50.0
666,33152.6251565665,0.4830853339284659,2.0,recreation,0.0,50.0
667,33152.6251565665,0.4754307106137276,2.0,recreation,0.0,50.0
668,2878.0694250017405,0.4830853339284659,2.0,recreation,0.0,50.0
669,2878.0694250017405,0.4830853339284659,2.0,recreation,0.4,33.0
670,33152.6251565665,0.4754307106137276,2.0,recreation,0.4,25.0
671,2878.0694250017405,0.4754307106137276,2.0,recreation,0.4,31.5
672,65693.86526755989,0.46864186134189373,2.0,recreation,0.0,50.0
673,65693.86526755989,0.7223650313913823,2.0,recreation,0.2,16.0
674,94773.79017416388,0.46864186134189373,2.0,recreation,0.2,13.0
675,94773.79017416388,0.46864186134189373,2.0,recreation,0.4,13.0
676,65693.86526755989,0.7223650313913823,2.0,recreation,0.4,15.0
677,94773.79017416388,0.7223650313913823,2.0,recreation,0.2,14.0
678,35130.34977763891,0.5454930169507861,2.0,recreation,0.0,50.0
679,35130.34977763891,0.34377632793039087,2.0,recreation,0.4,21.0
680,49449.652942828834,0.5454930169507861,2.0,recreation,0.0,50.0
681,49449.652942828834,0.5454930169507861,2.0,recreation,0.2,19.0
682,35130.34977763891,0.34377632793039087,2.0,recreation,0.0,50.0
683,49449.652942828834,0.34377632793039087,2.0,recreation,0.2,20.0
684,76236.4863846451,0.6730503812432289,2.0,recreation,0.2,15.0
685,76236.4863846451,0.6170588076114656,2.0,recreation,0.0,50.0
686,72295.43487168849,0.6730503812432289,2.0,recreation,0.2,14.0
687,72295.43487168849,0.6730503812432289,2.0,recreation,0.0,50.0
688,76236.4863846451,0.6170588076114656,2.0,recreation,0.2,17.0
689,72295.43487168849,0.6170588076114656,2.0,recreation,0.2,15.0
